Unnamed: 0,image_id,min_response,max_response,mean_response,std_response,number of raters,image_filename,artist,title,genre,style,4_styles,2_styles,mean_response_bin,mean_response_scaled
5090,2394,0,83,29.87878787878788,22.455174202950385,33,john-hoyland_20-5-74-1974.jpg,john-hoyland,20-5-74-1974.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.987878787878788
5091,35868,0,84,45.0,24.07280623442145,21,dan-christensen_bass-casio-1994.jpg,dan-christensen,bass-casio-1994.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,3,4.5
5092,30402,13,84,44.888888888888886,22.68739625249995,27,albrecht-durer_portrait-of-a-man-konrad-peutinger.jpg,albrecht-durer,portrait-of-a-man-konrad-peutinger.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.488888888888889
5093,36009,0,100,58.375,24.10811247187389,24,dante-gabriel-rossetti_king-arthur-and-the-weeping-queens-1857.jpg,dante-gabriel-rossetti,king-arthur-and-the-weeping-queens-1857.jpg,portrait,Romanticism,Representational/ Figurative art,FIGURATIVE,4,5.8375
5094,34263,5,85,41.388888888888886,25.988999684004064,18,burhan-dogancay_saratoga-dreaming-1984.jpg,burhan-dogancay,saratoga-dreaming-1984.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,4.138888888888888
5095,35886,0,86,42.47368421052632,27.76962453443737,19,dan-christensen_dromos-1986.jpg,dan-christensen,dromos-1986.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,4.247368421052633
5096,30231,6,85,49.95238095238095,22.45991138,21,albrecht-durer_head-of-a-boy.jpg,albrecht-durer,head-of-a-boy.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.995238095238095
5097,44928,0,79,31.379310344827587,23.655886904144488,29,ion-pacea_the-garden.jpg,ion-pacea,the-garden.jpg,abstract,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,1,3.137931034482759
5098,41718,0,87,44.40909090909091,29.91680383187936,22,guido-molinari_untitled-1954-1.jpg,guido-molinari,untitled-1954-1.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.4409090909090905
5099,30375,0,100,46.26923076923077,27.31235279840635,26,albrecht-durer_portrait-of-a-girl-1515.jpg,albrecht-durer,portrait-of-a-girl-1515.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.6269230769230765
5100,45336,12,100,63.77777777777778,24.39275580879931,18,jacek-malczewski_study-of-a-woman-by-the-window.jpg,jacek-malczewski,study-of-a-woman-by-the-window.jpg,portrait,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,6.377777777777778
5101,35235,0,86,34.416666666666664,29.07249808543353,24,claude-viallat_untitled-no-223-2001.jpg,claude-viallat,untitled-no-223-2001.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.4416666666666664
5102,54444,2,85,38.19047619047619,23.09462935,21,morris-louis_bellatrix-1961.jpg,morris-louis,bellatrix-1961.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.819047619047619
5103,3495,16,100,68.46875,19.89161660826798,32,john-henry-twachtman_spring-stream.jpg,john-henry-twachtman,spring-stream.jpg,landscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,5,6.846875
5104,48825,26,100,71.78947368421052,20.87417050213126,19,joseph-wright_lake-nemi.jpg,joseph-wright,lake-nemi.jpg,landscape,Romanticism,Representational/ Figurative art,FIGURATIVE,5,7.178947368421052
5105,43137,14,100,65.25806451612904,23.42928045834312,31,henri-edmond-cross_coastal-landscape.jpg,henri-edmond-cross,coastal-landscape.jpg,landscape,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,4,6.525806451612904
5106,33096,0,77,31.0,26.04457717068949,26,barnett-newman_the-blessing-1944.jpg,barnett-newman,the-blessing-1944.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.1
5107,52803,0,88,37.92857142857143,28.51760803878839,28,mark-tobey_canticle-1954.jpg,mark-tobey,canticle-1954.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.792857142857143
5108,58341,0,72,23.45833333333333,23.342402481818112,24,perle-fine_cool-series-blue-over-red-1963.jpg,perle-fine,cool-series-blue-over-red-1963.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.3458333333333328
5109,40929,2,100,61.72727272727273,26.23189955212077,22,georges-lemmen_houses-at-la-hulpe.jpg,georges-lemmen,houses-at-la-hulpe.jpg,landscape,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,4,6.172727272727273
5110,35475,0,70,32.76470588235294,20.464998814331462,17,conrad-marca-relli_untitled-1978-1.jpg,conrad-marca-relli,untitled-1978-1.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.276470588235294
5111,36651,23,100,68.25,22.803985158968043,24,edouard-cortes_winter-evening.jpg,edouard-cortes,winter-evening.jpg,cityscape,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,5,6.825
5112,49932,2,84,39.27777777777778,24.54720675508976,18,kenzo-okada_solstice-1954.jpg,kenzo-okada,solstice-1954.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.927777777777778
5113,5409,6,100,66.75862068965517,23.93839589507945,29,alphonse-mucha_jaroslava-and-jiri-the-artist-s-children-1919.jpg,alphonse-mucha,jaroslava-and-jiri-the-artist-s-children-1919.jpg,portrait,Romanticism,Representational/ Figurative art,FIGURATIVE,5,6.675862068965517
5114,5100,0,100,53.45161290322581,25.716192965623065,31,ion-theodorescu-sion_peasants-of-abrud-1913.jpg,ion-theodorescu-sion,peasants-of-abrud-1913.jpg,portrait,Realism,Representational/ Figurative art,FIGURATIVE,3,5.345161290322581
5115,32070,28,100,61.42857142857143,18.83234299966796,21,anna-ostroumova-lebedeva_leningrad-view-of-the-fortress-at-night-1946.jpg,anna-ostroumova-lebedeva,leningrad-view-of-the-fortress-at-night-1946.jpg,cityscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,6.142857142857143
5116,48159,2,100,68.82142857142857,24.18762091010617,28,john-french-sloan_wet-night-washington-square-1928.jpg,john-french-sloan,wet-night-washington-square-1928.jpg,cityscape,New_Realism,Representational/ Figurative art,FIGURATIVE,5,6.882142857142857
5117,33825,6,100,49.16666666666666,25.4296415,24,boris-kustodiev_merchant-1923.jpg,boris-kustodiev,merchant-1923.jpg,portrait,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,3,4.916666666666666
5118,42405,9,84,53.5,23.18170192949228,24,hans-holbein-the-younger_portrait-of-nobleman-with-a-falcon-1542.jpg,hans-holbein-the-younger,portrait-of-nobleman-with-a-falcon-1542.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.35
5119,34167,0,83,32.47826086956522,26.36090349744449,23,brice-marden_untitled-1963.jpg,brice-marden,untitled-1963.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,3.247826086956522
5120,51165,19,100,63.54166666666666,18.913945089287417,24,louis-valtat_antheor-bay-1907.jpg,louis-valtat,antheor-bay-1907.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,4,6.354166666666666
5121,48480,18,100,69.32258065,16.813461068985156,31,john-miller_evening-beach.jpg,john-miller,evening-beach.jpg,landscape,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,5,6.932258065000001
5122,57021,10,100,51.78947368421053,27.387302303903173,19,paolo-veronese_girl-in-the-doorway-1561.jpg,paolo-veronese,girl-in-the-doorway-1561.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.178947368421053
5123,45531,0,83,36.79166666666666,25.13784461492389,24,jack-youngerman_august-31-1966.jpg,jack-youngerman,august-31-1966.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.679166666666666
5124,46170,15,100,67.6,19.751211224317007,30,jamie-wyeth_submerged-1975.jpg,jamie-wyeth,submerged-1975.jpg,landscape,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,5,6.76
5125,46464,0,68,37.35714285714285,20.43637694518044,28,janos-mattis-teutsch_landscape-with-hills-1916.jpg,janos-mattis-teutsch,landscape-with-hills-1916.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,2,3.735714285714285
5126,270,0,87,40.96153846153846,24.599968730436665,26,frank-stella_shards-variant-ia-1982.jpg,frank-stella,shards-variant-ia-1982.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,4.096153846153846
5127,45090,45,94,72.63636363636364,14.21784745125598,22,ivan-aivazovsky_frozen-bosphorus-under-snow-1874.jpg,ivan-aivazovsky,frozen-bosphorus-under-snow-1874.jpg,landscape,Romanticism,Representational/ Figurative art,FIGURATIVE,5,7.263636363636364
5128,54153,1,78,48.80952380952381,19.81317502981046,21,mikhail-vrubel_portrait-of-m-v-yakunchikova.jpg,mikhail-vrubel,portrait-of-m-v-yakunchikova.jpg,portrait,Symbolism,Representational/ Figurative art,FIGURATIVE,3,4.880952380952381
5129,43527,11,96,58.55172413793103,25.32162571921557,29,henri-le-fauconnier_figures-1913.jpg,henri-le-fauconnier,figures-1913.jpg,nude painting,Cubism,Representational abstract art - Identifiable,FIGURATIVE,4,5.855172413793103
5130,50136,44,100,74.3,18.26155005814993,20,konstantin-makovsky_on-the-steps.jpg,konstantin-makovsky,on-the-steps.jpg,landscape,Realism,Representational/ Figurative art,FIGURATIVE,5,7.43
5131,4386,0,83,34.26923076923077,27.593561121838103,26,yves-klein_untitled-blue-monochrome-1957-2.jpg,yves-klein,untitled-blue-monochrome-1957-2.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,3.4269230769230767
5132,51606,10,100,53.52173913043478,24.883126018937176,23,lucas-cranach-the-elder_portrait-of-barbara-duchess-of-saxony.jpg,lucas-cranach-the-elder,portrait-of-barbara-duchess-of-saxony.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.352173913043478
5133,46365,4,98,67.40909091,22.09214273362297,22,janet-fish_blue-decanter-polka-dot-bowl-suzani-2009.jpg,janet-fish,blue-decanter-polka-dot-bowl-suzani-2009.jpg,still life,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,5,6.740909091000001
5134,53517,7,90,52.25,23.230821178589,20,maurice-de-vlaminck_wines-liquors-1910.jpg,maurice-de-vlaminck,wines-liquors-1910.jpg,cityscape,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,5.225
5135,55584,26,100,67.66666666666667,20.30716505032035,15,nicholas-roerich_temple-1924.jpg,nicholas-roerich,temple-1924.jpg,landscape,Symbolism,Representational/ Figurative art,FIGURATIVE,5,6.7666666666666675
5136,33576,34,99,71.59259259,16.479029235922987,27,bernardo-bellotto_view-of-the-new-market-place-in-dresden-from-the-moritzstrasse-1751.jpg,bernardo-bellotto,view-of-the-new-market-place-in-dresden-from-the-moritzstrasse-1751.jpg,cityscape,Rococo,Representational/ Figurative art,FIGURATIVE,5,7.159259259
5137,32559,26,98,60.96,17.600852252092796,25,armand-guillaumin_paysage-de-la-creuse-printemps.jpg,armand-guillaumin,paysage-de-la-creuse-printemps.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,4,6.096
5138,36252,0,95,41.91666666666666,25.76974408380742,24,dimitris-mytaras_still-life-with-figure-1961.jpg,dimitris-mytaras,still-life-with-figure-1961.jpg,still life,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,4.1916666666666655
5139,38316,8,100,52.13636363636363,29.53818425367966,22,fernand-leger_naked-model-in-the-workshop-1913.jpg,fernand-leger,naked-model-in-the-workshop-1913.jpg,nude painting,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,5.213636363636363
5140,55323,19,100,67.0,17.95448791705395,23,nicholas-roerich_himalayas-sunny-contour-of-the-mountains-1939.jpg,nicholas-roerich,himalayas-sunny-contour-of-the-mountains-1939.jpg,landscape,Symbolism,Representational/ Figurative art,FIGURATIVE,5,6.7
5141,52797,0,75,39.392857142857146,26.477578614974767,28,mark-tobey_between-space-and-time-1965.jpg,mark-tobey,between-space-and-time-1965.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.9392857142857145
5142,33417,3,100,63.25925925925926,27.532627626973493,27,bernardo-bellotto_dresden-the-ruins-of-the-pirnaische-vorstadt-1763.jpg,bernardo-bellotto,dresden-the-ruins-of-the-pirnaische-vorstadt-1763.jpg,cityscape,Rococo,Representational/ Figurative art,FIGURATIVE,4,6.325925925925926
5143,33033,0,74,29.25,24.193513323957763,24,barnett-newman_canto-xviii-1964.jpg,barnett-newman,canto-xviii-1964.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.925
5144,35418,3,97,38.59090909090909,24.695592610267408,22,conrad-marca-relli_sand-brown-l-a-2-82-1982.jpg,conrad-marca-relli,sand-brown-l-a-2-82-1982.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.8590909090909093
5145,47922,0,74,39.578947368421055,24.224220637557693,19,john-duncan-fergusson_the-bridge-and-schiehallion-1928.jpg,john-duncan-fergusson,the-bridge-and-schiehallion-1928.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,2,3.9578947368421056
5146,46980,0,91,43.73684210526316,27.52744510335328,19,jean-metzinger_fruit-and-a-jug-on-a-table-1918.jpg,jean-metzinger,fruit-and-a-jug-on-a-table-1918.jpg,still life,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.373684210526315
5147,37497,0,100,56.6,27.81036976860729,25,endre-bartos_thick-forest-1973.jpg,endre-bartos,thick-forest-1973.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,4,5.66
5148,201,0,84,43.63333333333333,24.02510659968935,30,elaine-de-kooning_sunday-afternoon-1957.jpg,elaine-de-kooning,sunday-afternoon-1957.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.363333333333333
5149,52734,0,79,27.217391304347824,23.95252220869658,23,mark-rothko_untitled-9.jpg,mark-rothko,untitled-9.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.7217391304347824
5150,44883,0,87,23.73076923076923,22.610719037319782,26,imi-knoebel_untitled-1988.jpg,imi-knoebel,untitled-1988.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,1,2.373076923076923
5151,4371,0,83,31.566666666666663,21.624831405893858,30,yves-gaucher_danse-carr-e-once-upon-a-square-1964.jpg,yves-gaucher,danse-carr-e-once-upon-a-square-1964.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,1,3.1566666666666663
5152,33267,0,100,34.958333333333336,26.643343514341225,24,bela-czobel_nude-with-red-turban-1926.jpg,bela-czobel,nude-with-red-turban-1926.jpg,nude painting,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,3.4958333333333336
5153,3048,4,100,56.4,20.913266265276523,35,sidney-nolan_camel-and-figure-1966.jpg,sidney-nolan,camel-and-figure-1966.jpg,landscape,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.64
5154,48432,0,100,56.52,28.182618756957268,25,john-miller_beach(5).jpg,john-miller,beach(5).jpg,landscape,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,4,5.652
5155,57942,0,83,33.43478260869565,23.019410953202325,23,paul-klee_legend-of-the-nile-1937(1).jpg,paul-klee,legend-of-the-nile-1937(1).jpg,abstract,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,3.343478260869565
5156,3414,0,100,66.85185185185185,21.47217108385016,27,henry-herbert-la-thangue_the-mulberry-tree.jpg,henry-herbert-la-thangue,the-mulberry-tree.jpg,landscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,5,6.685185185185185
5157,57780,4,91,59.42105263157895,22.32665519426819,19,paul-jenkins_not_detected_235714.jpg,paul-jenkins,235714.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,4,5.942105263157895
5158,45483,24,81,48.23529411764706,18.79670653254416,17,jack-bush_watermelon-on-chair-1952.jpg,jack-bush,watermelon-on-chair-1952.jpg,still life,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.823529411764706
5159,33279,10,100,47.41666666666666,21.855089282275465,24,bela-czobel_street-in-southern-france-1935.jpg,bela-czobel,street-in-southern-france-1935.jpg,cityscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,3,4.741666666666665
5160,43686,0,85,32.5,26.905035818243245,22,henri-matisse_gypsy.jpg,henri-matisse,gypsy.jpg,nude painting,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,2,3.25
5161,33396,14,99,69.42307692307692,20.13787094391674,26,bernardo-bellotto_carmelite-church-in-warsaw-1780.jpg,bernardo-bellotto,carmelite-church-in-warsaw-1780.jpg,cityscape,Rococo,Representational/ Figurative art,FIGURATIVE,5,6.942307692307692
5162,52005,13,94,50.52173913043478,19.750419017919576,23,maerten-van-heemskerck_portrait-of-a-young-scholar-1531.jpg,maerten-van-heemskerck,portrait-of-a-young-scholar-1531.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.052173913043478
5163,35589,18,100,72.88,24.43753943,25,cornelis-springer_market-oudewater.jpg,cornelis-springer,market-oudewater.jpg,cityscape,Romanticism,Representational/ Figurative art,FIGURATIVE,5,7.287999999999999
5164,44877,0,100,31.0,30.049958402633443,27,imi-knoebel_ich-nicht-viii-2006.jpg,imi-knoebel,ich-nicht-viii-2006.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,3.1
5165,58092,0,92,52.59375,21.04811596043387,32,paul-signac_fecamp-sunshine-1886.jpg,paul-signac,fecamp-sunshine-1886.jpg,landscape,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,3,5.259375
5166,34485,0,82,42.88,24.678465646524028,25,camille-pissarro_portrait-of-paul-cezanne-1874.jpg,camille-pissarro,portrait-of-paul-cezanne-1874.jpg,portrait,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,2,4.288
5167,47841,11,100,82.18181818181819,20.27815236167889,22,john-atkinson-grimshaw_sunset-from-chilworth-common-hampshire.jpg,john-atkinson-grimshaw,sunset-from-chilworth-common-hampshire.jpg,landscape,Romanticism,Representational/ Figurative art,FIGURATIVE,6,8.218181818181819
